session_dayofweek,session_month,is_weekend,total_price,gcash_payment,cash_payment,discounts,is_first_time,previous_session_counts,total_addon_cost,addon_quantity,addon_intensity,package_id,spend_ratio,renewed_within_365,acquisition_source_Walk-In,package_category_Regular,package_category_Valentines Package 2024,package_category_Yearbook,package_name_Adore,package_name_Allure,package_name_B,package_name_C,package_name_Christmas Special Package 2024,package_name_Christmas Special Package A 2024,package_name_Christmas Special Package B 2024,package_name_Christmas Special Package C 2024,package_name_Delight,package_name_Ecstasy,package_name_Priceless,package_name_Treasure,package_name_Valentines Special Package
6,2,1,299.0,0,299,,0,0,0.0,0.0,0.0,2,0.4703684053979305,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
6,2,1,969.0,0,969,,0,0,680.0,7.0,0.007216494845360825,2,1.5243711867243968,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
6,2,1,369.0,0,369,,0,2,70.0,2.0,0.005405405405405406,2,0.5804880989693524,1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
6,2,1,549.0,0,549,,0,0,250.0,1.0,0.0018181818181818182,2,0.8636530252958657,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
6,2,1,699.0,0,699,,0,0,410.0,3.0,0.004285714285714286,2,1.0996237972346268,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0,2,0,749.0,0,749,,0,0,250.0,1.0,0.0013333333333333333,3,1.178280721214214,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
0,2,0,749.0,0,749,,0,0,250.0,1.0,0.0013333333333333333,3,1.178280721214214,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
0,2,0,1369.0,1369,0,,0,0,470.0,3.0,0.0021897810218978104,5,2.1536265785610933,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,2,0,1049.0,0,1049,,0,0,150.0,15.0,0.014285714285714285,5,1.6502222650917362,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,2,0,705.0,0,705,-29%,0,0,350.0,2.0,0.0028328611898017,3,1.1090626281121774,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1,2,0,212.0,0,212,,0,0,0.0,0.0,0.0,2,0.3335053576734491,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2,2,0,395.0,0,395,-29%,0,0,40.0,1.0,0.0025252525252525255,3,0.6213896994387377,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2,2,0,155.0,0,155,-29%,0,0,0.0,0.0,0.0,2,0.24383646433671982,1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2,2,0,485.0,0,485,-29%,0,0,130.0,4.0,0.00823045267489712,3,0.7629721626019943,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
3,2,0,896.0,0,896,-29%,0,0,410.0,3.0,0.0033444816053511705,4,1.4095320777141997,0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
3,2,0,434.0,0,434,-29%,0,0,80.0,2.0,0.004597701149425287,3,0.6827421001428156,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
3,2,0,212.0,0,212,-29%,0,0,0.0,0.0,0.0,2,0.3335053576734491,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3,2,0,212.0,212,0,-29%,0,3,0.0,0.0,0.0,2,0.3335053576734491,0,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3,2,0,212.0,0,212,-29%,0,0,0.0,0.0,0.0,2,0.3335053576734491,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3,2,0,647.0,0,647,-29%,0,0,470.0,5.0,0.007716049382716049,1,1.0178205962958564,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
3,2,0,1103.0,1103,0,-29%,0,0,215.0,4.0,0.0036231884057971015,5,1.73517174298969,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
4,3,0,309.0,100,209,,0,0,10.0,1.0,0.0032258064516129032,2,0.4860997901938479,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
4,3,0,429.0,100,329,,0,0,130.0,13.0,0.030232558139534883,2,0.6748764077448568,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
6,3,1,499.0,0,499,,0,0,0.0,0.0,0.0,3,0.7849961013162786,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
6,3,1,749.0,0,749,,0,0,250.0,1.0,0.0013333333333333333,3,1.178280721214214,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
6,3,1,559.0,0,559,,0,0,60.0,6.0,0.010714285714285714,3,0.8793844100917831,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
6,3,1,700.0,700,0,,0,0,200.0,2.0,0.0028530670470756064,3,1.1011969357142186,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
6,3,1,369.0,0,369,,0,0,70.0,7.0,0.01891891891891892,2,0.5804880989693524,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0,3,0,749.0,0,749,,0,0,250.0,1.0,0.0013333333333333333,3,1.178280721214214,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
0,3,0,849.0,0,849,,0,0,350.0,2.0,0.002352941176470588,3,1.335594569173388,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
0,3,0,549.0,0,549,,0,0,50.0,5.0,0.00909090909090909,3,0.8636530252958657,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1,3,0,499.0,100,399,,0,0,0.0,0.0,0.0,3,0.7849961013162786,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1,3,0,749.0,749,0,,0,0,250.0,1.0,0.0013333333333333333,3,1.178280721214214,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1,3,0,699.0,0,699,,0,0,410.0,3.0,0.004285714285714286,2,1.0996237972346268,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
4,3,0,749.0,540,209,,0,0,250.0,1.0,0.0013333333333333333,3,1.178280721214214,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
4,3,0,499.0,0,499,,0,0,200.0,11.0,0.022,2,0.7849961013162786,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
5,3,1,749.0,0,749,,0,0,250.0,1.0,0.0013333333333333333,3,1.178280721214214,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
5,3,1,399.0,0,399,,0,0,110.0,1.0,0.0025,2,0.6276822533571046,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
5,3,1,654.0,0,654,,0,0,355.0,4.0,0.0061068702290076335,2,1.0288325656529984,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
6,3,1,899.0,0,899,,0,2,350.0,2.0,0.0022222222222222222,3,1.414251493152975,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
6,3,1,749.0,749,0,,0,0,250.0,1.0,0.0013333333333333333,3,1.178280721214214,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
6,3,1,649.0,0,649,,0,0,350.0,2.0,0.003076923076923077,2,1.0209668732550399,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
6,3,1,629.0,0,629,,0,0,330.0,3.0,0.004761904761904762,2,0.989504103663205,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
6,3,1,309.0,0,309,,0,0,10.0,1.0,0.0032258064516129032,2,0.4860997901938479,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
6,3,1,819.0,0,819,,0,0,520.0,5.0,0.006097560975609756,2,1.2884004147856358,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
6,3,1,289.0,0,289,,0,2,40.0,4.0,0.013793103448275862,1,0.4546370206020131,1,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,3,0,719.0,0,719,,0,0,480.0,5.0,0.006944444444444444,1,1.1310865668264616,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,3,0,394.0,394,0,,0,0,145.0,12.0,0.030379746835443037,1,0.6198165609591458,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,3,0,1089.0,0,1089,,0,0,190.0,10.0,0.009174311926605505,5,1.7131478042754058,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,3,0,749.0,0,749,,0,0,250.0,1.0,0.0013333333333333333,3,1.178280721214214,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1,3,0,784.0,0,784,,0,5,285.0,2.0,0.0025477707006369425,3,1.2333405679999248,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
5,3,1,549.0,0,549,,0,0,250.0,1.0,0.0018181818181818182,2,0.8636530252958657,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
5,3,1,1699.0,0,1699,,0,0,0.0,0.0,0.0,6,2.6727622768263677,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
6,3,1,1099.0,0,1099,,0,0,410.0,3.0,0.0027272727272727275,4,1.728879189071323,0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
6,3,1,929.0,0,929,,0,5,430.0,4.0,0.004301075268817204,3,1.4614456475407271,0,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
6,3,1,649.0,0,649,,0,0,360.0,22.0,0.033846153846153845,2,1.0209668732550399,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
6,3,1,539.0,0,539,,0,0,290.0,2.0,0.003703703703703704,1,0.8479216404999483,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,3,0,899.0,0,899,,0,0,400.0,3.0,0.0033333333333333335,3,1.414251493152975,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1,3,0,849.0,0,849,,0,4,350.0,2.0,0.002352941176470588,3,1.335594569173388,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1,3,0,409.0,0,409,,0,0,110.0,11.0,0.026829268292682926,2,0.643413638153022,1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1,3,0,1699.0,0,1699,,0,0,0.0,0.0,0.0,6,2.6727622768263677,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2,3,0,1029.0,0,1029,,0,0,330.0,3.0,0.002912621359223301,4,1.6187594954999014,0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2,3,0,649.0,0,649,,0,0,200.0,11.0,0.016923076923076923,3,1.0209668732550399,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2,3,0,749.0,0,749,,0,0,250.0,1.0,0.0013333333333333333,3,1.178280721214214,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2,3,0,559.0,0,559,,0,0,60.0,6.0,0.010714285714285714,3,0.8793844100917831,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2,3,0,299.0,0,299,,0,0,0.0,0.0,0.0,2,0.4703684053979305,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2,3,0,2279.0,0,2279,,0,0,580.0,6.0,0.002631578947368421,6,3.5851825949895773,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
4,3,0,1179.0,0,1179,,0,0,490.0,5.0,0.00423728813559322,4,1.8547302674386623,0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
4,3,0,399.0,0,399,,0,2,100.0,1.0,0.0025,2,0.6276822533571046,1,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
4,3,0,549.0,0,549,,0,5,250.0,1.0,0.0018181818181818182,2,0.8636530252958657,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
4,3,0,549.0,0,549,,0,0,250.0,1.0,0.0018181818181818182,2,0.8636530252958657,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
4,3,0,1149.0,0,1149,,0,0,250.0,1.0,0.0008695652173913044,5,1.8075361130509102,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5,3,1,749.0,749,0,,0,0,250.0,1.0,0.0013333333333333333,3,1.178280721214214,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
5,3,1,519.0,0,519,,0,0,20.0,2.0,0.0038461538461538464,3,0.8164588709081135,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
5,3,1,299.0,299,0,,0,0,0.0,0.0,0.0,2,0.4703684053979305,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
5,3,1,469.0,0,469,,0,0,170.0,17.0,0.036170212765957444,2,0.7378019469285264,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
5,3,1,229.0,0,229,-100 (rf),0,0,80.0,8.0,0.034782608695652174,1,0.36024871182650864,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
5,3,1,409.0,0,409,,0,0,160.0,6.0,0.014634146341463415,1,0.643413638153022,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
5,3,1,579.0,0,579,,0,0,340.0,13.0,0.022413793103448276,1,0.910847179683618,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
6,3,1,549.0,0,549,-100 (rf),0,0,350.0,2.0,0.0036363636363636364,2,0.8636530252958657,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
6,3,1,529.0,0,529,,0,0,230.0,14.0,0.026415094339622643,2,0.8321902557040309,1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
6,3,1,649.0,0,649,,0,0,350.0,2.0,0.003076923076923077,2,1.0209668732550399,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
6,3,1,549.0,0,549,,0,2,250.0,1.0,0.0018181818181818182,2,0.8636530252958657,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
6,3,1,584.0,0,584,,0,0,285.0,2.0,0.003418803418803419,2,0.9187128720815766,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
6,3,1,339.0,0,339,,0,0,40.0,1.0,0.0029411764705882353,2,0.5332939445816002,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
6,3,1,319.0,0,319,,0,0,20.0,2.0,0.00625,2,0.5018311749897654,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
6,3,1,339.0,330,0,-100 (rf),0,0,140.0,14.0,0.041176470588235294,2,0.5332939445816002,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0,3,0,849.0,0,849,,0,0,350.0,2.0,0.002352941176470588,3,1.335594569173388,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1,3,0,749.0,0,749,,0,2,250.0,1.0,0.0013333333333333333,3,1.178280721214214,1,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1,3,0,749.0,0,749,,0,2,250.0,1.0,0.0013333333333333333,3,1.178280721214214,0,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1,3,0,749.0,0,749,,0,0,250.0,1.0,0.0013333333333333333,3,1.178280721214214,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1,3,0,1029.0,0,1029,,0,0,530.0,5.0,0.0048543689320388345,3,1.6187594954999014,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1,3,0,499.0,0,499,,0,5,250.0,1.0,0.002,1,0.7849961013162786,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,3,0,1699.0,0,1699,,0,0,0.0,0.0,0.0,6,2.6727622768263677,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2,3,0,799.0,0,799,,0,0,300.0,2.0,0.0025,3,1.256937645193801,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2,3,0,829.0,829,0,,0,4,330.0,3.0,0.0036144578313253013,3,1.3041317995815531,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2,3,0,299.0,0,299,,0,2,0.0,0.0,0.0,2,0.4703684053979305,1,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2,3,0,429.0,0,429,,0,0,130.0,13.0,0.030232558139534883,2,0.6748764077448568,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
5,3,1,829.0,0,829,,0,0,130.0,8.0,0.00963855421686747,4,1.3041317995815531,0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
5,3,1,799.0,0,799,,0,2,100.0,1.0,0.00125,4,1.256937645193801,1,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
5,3,1,929.0,0,929,,0,0,430.0,3.0,0.0032258064516129032,3,1.4614456475407271,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
5,3,1,409.0,409,0,,0,0,110.0,11.0,0.026829268292682926,2,0.643413638153022,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
5,3,1,319.0,200,119,,0,0,70.0,7.0,0.021875,1,0.5018311749897654,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
5,3,1,1084.0,0,1084,-100 (rf),0,0,285.0,2.0,0.0018433179723502304,5,1.705282111877447,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
6,3,1,749.0,0,749,-100 (rf),0,0,350.0,2.0,0.0026666666666666666,3,1.178280721214214,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
6,3,1,659.0,0,659,,0,0,160.0,10.0,0.015151515151515152,3,1.0366982580509572,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
6,3,1,604.0,0,604,,0,0,105.0,8.0,0.013223140495867768,3,0.9501756416734115,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
6,3,1,249.0,0,249,,0,0,0.0,0.0,0.0,1,0.39171148141834344,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
6,3,1,999.0,0,999,,0,2,100.0,10.0,0.01,5,1.571565341112149,1,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,4,0,499.0,100,399,,0,0,0.0,0.0,0.0,3,0.7849961013162786,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1,4,0,299.0,0,299,,0,0,0.0,0.0,0.0,2,0.4703684053979305,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1,4,0,299.0,0,299,,0,0,0.0,0.0,0.0,2,0.4703684053979305,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1,4,0,299.0,0,299,,0,0,0.0,0.0,0.0,2,0.4703684053979305,1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1,4,0,299.0,0,299,,0,0,0.0,0.0,0.0,2,0.4703684053979305,1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1,4,0,299.0,100,199,,0,0,0.0,0.0,0.0,2,0.4703684053979305,1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1,4,0,479.0,100,379,,0,0,180.0,3.0,0.00625,2,0.7535333317244438,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1,4,0,249.0,0,249,,0,3,0.0,0.0,0.0,1,0.39171148141834344,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,4,0,249.0,0,249,,0,0,0.0,0.0,0.0,1,0.39171148141834344,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2,4,0,499.0,0,499,,0,0,0.0,0.0,0.0,3,0.7849961013162786,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2,4,0,699.0,699,0,,0,0,200.0,2.0,0.002857142857142857,3,1.0996237972346268,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2,4,0,299.0,0,299,,0,0,0.0,0.0,0.0,2,0.4703684053979305,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3,4,0,549.0,0,549,,0,0,250.0,1.0,0.0018181818181818182,2,0.8636530252958657,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
5,4,1,299.0,0,299,,0,0,0.0,0.0,0.0,2,0.4703684053979305,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
5,4,1,379.0,0,379,,0,2,80.0,2.0,0.005263157894736842,2,0.5962194837652698,0,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
6,4,1,789.0,789,0,,0,0,290.0,2.0,0.002531645569620253,3,1.2412062603978835,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
6,4,1,899.0,100,799,,0,2,410.0,3.0,0.0033333333333333335,3,1.414251493152975,1,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
6,4,1,1699.0,0,1699,,0,0,0.0,0.0,0.0,6,2.6727622768263677,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
6,4,1,1149.0,100,1049,,0,0,250.0,1.0,0.0008695652173913044,5,1.8075361130509102,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,4,0,749.0,0,749,,0,0,250.0,1.0,0.0013333333333333333,3,1.178280721214214,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
0,4,0,379.0,0,379,,0,0,80.0,8.0,0.021052631578947368,2,0.5962194837652698,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0,4,0,1149.0,0,1149,,0,0,250.0,1.0,0.0008695652173913044,5,1.8075361130509102,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,4,0,839.0,839,0,,0,0,140.0,8.0,0.009523809523809525,4,1.3198631843774706,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1,4,0,749.0,100,649,,0,3,250.0,1.0,0.0013333333333333333,3,1.178280721214214,1,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1,4,0,299.0,0,299,,0,0,0.0,0.0,0.0,2,0.4703684053979305,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1,4,0,629.0,0,629,,0,0,330.0,3.0,0.004761904761904762,2,0.989504103663205,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1,4,0,1224.0,0,1224,,0,0,325.0,3.0,0.0024489795918367346,5,1.9255214990202907,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2,4,0,839.0,839,0,,0,0,140.0,8.0,0.009523809523809525,4,1.3198631843774706,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2,4,0,299.0,0,299,,0,0,0.0,0.0,0.0,2,0.4703684053979305,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2,4,0,299.0,0,299,,0,0,0.0,0.0,0.0,2,0.4703684053979305,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2,4,0,399.0,100,299,- 100 df,0,2,100.0,1.0,0.0025,2,0.6276822533571046,1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2,4,0,579.0,0,579,,0,2,280.0,4.0,0.006896551724137931,2,0.910847179683618,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2,4,0,349.0,0,349,,0,0,50.0,1.0,0.002857142857142857,2,0.5490253293775176,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2,4,0,1699.0,0,1699,,0,0,0.0,0.0,0.0,6,2.6727622768263677,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
3,4,0,749.0,0,749,,0,2,250.0,1.0,0.0013333333333333333,3,1.178280721214214,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
3,4,0,299.0,0,299,,0,0,0.0,0.0,0.0,2,0.4703684053979305,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
4,4,0,749.0,0,749,,0,0,250.0,1.0,0.0013333333333333333,3,1.178280721214214,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
4,4,0,599.0,100,499,-100,0,0,100.0,10.0,0.016666666666666666,3,0.9423099492754528,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
4,4,0,429.0,0,429,,0,0,130.0,10.0,0.023255813953488372,2,0.6748764077448568,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
5,4,1,819.0,0,819,,0,0,320.0,3.0,0.003658536585365854,3,1.2884004147856358,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
5,4,1,849.0,100,749,-100,0,0,600.0,4.0,0.004705882352941176,2,1.335594569173388,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
5,4,1,269.0,249,20,,0,0,20.0,2.0,0.007407407407407408,1,0.4231742510101783,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
6,4,1,829.0,100,729,-100,0,3,130.0,13.0,0.01566265060240964,4,1.3041317995815531,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
6,4,1,889.0,0,889,,0,2,390.0,3.0,0.0033707865168539327,3,1.3985201083570575,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
6,4,1,749.0,0,749,,0,5,250.0,1.0,0.0013333333333333333,3,1.178280721214214,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
6,4,1,749.0,0,749,,0,0,250.0,1.0,0.0013333333333333333,3,1.178280721214214,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
6,4,1,899.0,0,899,,0,0,400.0,3.0,0.0033333333333333335,3,1.414251493152975,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
6,4,1,979.0,0,979,,0,3,490.0,5.0,0.00510204081632653,3,1.5401025715203143,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
6,4,1,379.0,0,379,,0,0,80.0,2.0,0.005263157894736842,2,0.5962194837652698,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
6,4,1,349.0,100,249,-100,0,0,50.0,5.0,0.014285714285714285,2,0.5490253293775176,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
6,4,1,399.0,399,0,,0,0,100.0,10.0,0.025,2,0.6276822533571046,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0,4,0,319.0,0,319,,0,0,20.0,2.0,0.00625,2,0.5018311749897654,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1,4,0,749.0,0,749,,0,0,250.0,1.0,0.0013333333333333333,3,1.178280721214214,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1,4,0,749.0,0,749,,0,0,250.0,1.0,0.0013333333333333333,3,1.178280721214214,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1,4,0,789.0,0,789,,0,4,290.0,2.0,0.002531645569620253,3,1.2412062603978835,1,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1,4,0,409.0,0,409,,0,0,110.0,2.0,0.004878048780487805,2,0.643413638153022,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1,4,0,849.0,100,749,,0,5,550.0,4.0,0.004705882352941176,2,1.335594569173388,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
